dkey,title,authors,source,type,keywords,url
4ce5d2124fe6094b68dd3b8cc5519f5d,Umiejętność korzystania z informacji na przykładzie prac olimpijskich z geografii,"Anisiewicz, Renata","Anisiewicz R., 2007, Umiejętność korzystania z informacji na przykładzie prac olimpijskich z geografii. [w:] Region w edukacji przyrodniczo-geograficznej. Nauki Gegraficzne w Badaniach Regionalnych, Instytut Geografii Akad. Świętokrzyskiej, Kielce, s. 11-13",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4972
076ff82196d5a5e7d61891f3bbbf15fc,Ruch graniczny z Obwodem Kaliningradzkim w latach 1990-2007,"Anisiewicz, Renata","Anisiewicz R., 2008, Ruch graniczny z Obwodem Kaliningradzkim w latach 1990-2007, [w:] Relacje nowych krajów Unii Europejskiej z Federacją Rosyjską (w aspekcie politycznym, ekonomicznym, kulturowym, społecznym), Wyższa Szkoła Finansów i Zarządzania w Białymstoku, s. 327-337",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4971
a82c71a38a8e7f7d28229ea82a8e6b06,Geograficzne prace olimpijskie. Stosowanie wiedzy w praktyce,"Anisiewicz, Renata","Anisiewicz R., 2007, Geograficzne prace olimpijskie. Stosowanie wiedzy w praktyce, Geografia w Szkole nr 5, s. 43-47",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4970
102118e28d8fb1a35c77cfef66becd9b,Wzmacnianie skali pomiaru dla danych porządkowych,"Walesiak, Marek",Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4966
aa03525c3f68b0ca492533ba449165f3,BLISKI WSCHÓD 1948 – WOJNA O NIEPODLEGŁOŚĆ IZRAELA.,"Orłowski, Kamil",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4968
eda1d1369a06e3ea0fead09c90589d80,Z działalności Opolskiego Oddziału Towarzystwa Miłośników Lwowa i Kresów Południowo-Wschodnich (sprawozdanie),"Duda, Jerzy","Duda, J., Kalita, I. (2014). Z działalności Opolskiego Oddziału Towarzystwa Miłośników Lwowa i Kresów Południowo-Wschodnich (sprawozdanie). Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 126-133.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4965
95d0d0bb830758f30ce1048307304383,"Kresowianie na Śląsku Opolskim, kresowianie na świecie (rec.)","Kisielewicz, Danuta","Kisielewicz, D. (2014). Kresowianie na Śląsku Opolskim, kresowianie na świecie (rec). Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 121-125.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4964
70068e000569627929dd7c55108148bc,Nowy dyskurs o pograniczu dwóch światów,"Czepil, Bartosz","Czepil, B. (2014). Nowy dyskurs na pograniczu dwóch światów. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 114-120.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4963
42e3a6395d8fb6619df0d74d3122e4b7,Autonomiczna Republika Krymu: pogranicze ukraińsko-rosyjskie,"Wroniszewska, Bożena","Wroniszewska, B. (2014). Autonomiczna Republika Krymu – pogranicze ukraińsko-rosyjskie. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 100-112.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4962
324fe325289feb1f279329ae28b4e2bb,Polityczne spory o upamiętnienie zbrodni na Wołyniu w polskim parlamencie,"Bujak, Piotr","Bujak, P. (2014). Polityczne spory o upamiętnienie zbrodni na Wołyniu w polskim parlamencie. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 90-99.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4961
2a312851ae9d26867333a3932bf4dd17,Zbrodnia wołyńska: stan wiedzy Polaków i Ukraińców,"Czajka, Tomasz","Czajka, T. (2014). Zbrodnia wołyńska: stan wiedzy Polaków i Ukraińców. Pogranicze. Polish Borderlands Studies, t.2, nr 1, s. 74-89.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4960
5f027f2af9335cacfb922c96542b062e,Współpraca transgraniczna jako czynnik transformacji międzynarodowych funkcji granicy ukraińsko-polskiej,"Antoniuk, Natalia","Antoniuk, N., Papish, N. (2014). Współpraca transgraniczna jako czynnik transformacji międzynarodowych funkcji granicy ukraińsko-polskiej. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 61-73.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4959
2a2520e4b7078f7fb285898be33c8f9a,Pogranicza a teoria społeczeństwa,"Tittenbrun, Jacek","Tittenbrun, J. (2014). Pogranicza a teoria społeczeństwa. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 57-59.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4958
bf3a714e4ff1f05bd4d227364f71397e,Symbolizm i przestrzenność w rozumieniu pogranicza,"Sołdra-Gwiżdż, Teresa","Sołdra-Gwiżdż, T. (2014). Symbolizm i przestrzenność w rozumieniu pogranicza. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 54-56.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4956
3a9da1712956387595d0c09f3f652428,Pogranicze jako przedmiot badań geografii politycznej,"Barwiński, Marek","Barwiński, M. (2014). Pogranicze jako przedmiot badań geografii politycznej. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 46-48.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4952
b05812de8c44c12104941ac3f9a287c4,Granica państwowa w teorii pogranicza,"Opioła, Wojciech","Opioła, W. (2014). Granica państwowa w teorii pogranicza. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 35-43.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4951
a1928056dfe28559270a6d887ab9a8f3,O granicach,"Curzon, George","Curzon, G. (2014). O granicach. Pogranicze. Polish Borderlands Studies, t. 2, nr 1, s. 6-34.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4950
67f9a8498105162784b3fb3c2a360a0d,Samoocena sytuacji jednostek samorządu terytorialnego zawarta w strategiach rozwoju gmin,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4948
36744f9f1581af30447ec32f61d0730a,Kategoria pogranicza w politologii,"Żukowski, Arkadiusz","Modzelewski, W.T., Żukowski, A. (2013). Kategoria pogranicza w politologii. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 74-75.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4947
fd19f78bd57d7120683dfcff791e8beb,"Hercegowina na styku narodów, religii i języków","Krysieniel, Krzysztof","Krysieniel, K. (2013). Hercegowina na styku narodów, religii, języków. Pogranicze. Polish Borderlands Studies, nr 1, s. 83-90.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4942
06e08d83e5ceefa0641e0ed3649fa7eb,Wielka Brytania jako region pogranicza. Tożsamości i artykulacja interesów politycznych,"Katana, Magdalena","Katana, M. (2013). Wielka Brytania jako region pogranicza. Tożsamości i artykulacja interesów politycznych. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 91-105.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4941
5fee8f99205a3166b49e8fa4e45b117f,Strategie migracyjne Polaków po 2004 roku. Przypadek Szkocji,"Gacek, Monika","Gacek, M. Strategie migracyjne Polaków po 2004 roku. Przypadek Szkocji. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 106-116.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4940
9acb1f02524ad112de4b97a82700a1e3,"Istnieją tylko pogranicza, nie granice","Fras, Janina","Fras, J. (2013). Istnieją tylko pogranicza, nie granice. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 69-70.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4936
f89cc5043ff0ca1a588a46d3aafa7c08,Politologiczne konteksty pogranicza,"Chałupczak, Henryk","Chałupczak, H. (2013). Politologiczne konteksty pogranicza. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 66-67.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4934
6b86b0e8d6617a52a479585f10307707,O znaczeniu kategorii pogranicza w polskiej politologii,"Czepil, Bartosz","Czepil, B., Opioła, W. (2013). O znaczeniu kategorii pogranicza we współczesnej polskiej politologii. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 58-63.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4933
012d6f0c5012176e21f77755b6c52f6e,Kategoria pogranicza w politologii. Aspekty teoretyczne i praktyczne,"Żukowski, Arkadiusz","Modzelewski, W.T., Żukowski, A. (2013). Kategoria pogranicza w politologii. Aspekty teoretyczne i praktyczne. Pogranicze. Polish Borderlands Studies, t. 1, nr 1, s. 35-43.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4931
c91de1071cd0eba61518ad8b59c9492c,Formy i rodzaje zachęt oferowane inwestorom przez samorządy gminne,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4928
db7dfc8b28324361c18e62ce8960c44c,Homo viator u bram Unii Europejskiej. O prawach człowieka migrującego w XXI wieku,"Opioła, Wojciech","Opioła, W. (2013). Homo viator u bram Unii Europejskiej. O prawach człowieka migrującego w XXI wieku. W: G. Haber (red.), Prawa człowieka w perspektywie rozwoju globalnego. Toruń: Wydawnictwo Adam Marszałek.",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4925
b8dddc12324bd96f94f43cb02da4582a,Fenomen pograniczy,"Opioła, Wojciech","Opioła, W., Trzcielińska-Polus, A. (2013). Fenomen pograniczy. Pogranicze. Polish Borderlands Studies, nr 1, s. 6-11.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4923
a5b09edd3d1692276fdc9496ab6da9c6,Podziały i sąsiedztwa w ponowoczesnym świecie. Narracje granic w geografii politycznej,"Paasi, Anssi","Paasi, Anssi & Newman, David & Czepil, Bartosz. (2013). Podziały i sąsiedztwa w ponowoczesnym świecie. Narracje granic w geografii politycznej. Pogranicze. Polish Borderlands Studies. 1. 12-34. 10.25167/ppbs1061.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4922
6430fcae5e09c808ba174f891a48db0d,Sprzężenie karier. Konstrukcja karier w środowiskach artystycznych i intelektualnych,"Wagner, Izabela","Wagner, Izabela (2005) “Sprzężenie Karier. Konstrukcja karier w środowiskach artystycznych i intelektualnych“. Przegląd Socjologii Jakościowej, Tom 1, Numer 1.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4914
b927cb58017c02c6d5983789a3f7bc50,Klasyfikacje klastrów i inicjatyw klastrowych. Wnioski dla systemu wspierania struktur klastrowych w Polsce,"Baran, Małgorzata","Baran, M. (2008). Klasyfikacje klastrów i inicjatyw klastrowych. Wnioski dla systemu wspierania struktur klastrowych w Polsce. W M. Stawicki, W. Pander (Red.), Metody ewaluacji polityk wspierania klastrów ze środków strukturalnych (ss. 39-46). Warszawa, Wyd. AT Group Sp. z o.o.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4911
659fffa1c67c753588c3bd0046c02c32,Formy wspierania klastrów w ramach funduszy strukturalnych Unii Europejskiej,"Baran, Małgorzata","Baran, M. (2007). Formy wspierania klastrów w ramach funduszy strukturalnych Unii Europejskiej, ""Przegląd Organizacji"", Nr 3/2007, ss. 18-20.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4909
ef9f7e9758c42b858e9ea938a897b9c8,Rola innowacji w klastrach przedsiębiorstw na przykładzie klastra technologii informatycznych w Cambridge,"Baran, Małgorzata","Baran, M. (2011). Rola innowacji w klastrach przedsiębiorstw na przykładzie klastra technologii informatycznych w Cambridge. W J. Gonicka (Red.), Nowoczesne trendy w zarządzaniu (ss. 183-189). Łódź. Wydawnictwo Akademii Humanistyczno-Ekonomicznej w Łodzi.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4912
c22c71e3a01896700a628b29f79158c9,Jak badać procesy mobilności zawodowej? Kluczowa rola etnografii w powstaniu nowej propozycji teoretycznej odnośnie do socjologii mobilności,"Wagner, Izabela","Wagner, Izabela. 2010. JAK BADAĆ PROCESY MOBILNOŚCI ZAWODOWEJ? KLUCZOWA ROLA ETNOGRAFII W POWSTANIU NOWEJ PROPOZYCJI TEORETYCZNEJ ODNOŚNIE DO SOCJOLOGII MOBILNOŚCI, ""STUDIA HUMANISTYCZNE AGH"", Tom 8",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4908
6ae38e0909527bdec8cb1351bc34e57c,"Odpowiedź na polemikę, czyli więcej na temat publikacji w języku angielskim w zagranicznych czasopismach przez polskich specjalistów nauk społecznych i humanistycznych","Wagner, Izabela","Wagner Izabela (2012) Odpowiedź na polemikę, czyli więcej na temat publikacji w języku angielskim w zagranicznych czasopismach przez polskich specjalistów nauk społecznych i humanistycznych. „Przegląd Socjologii Jakościowej”, t. 8, nr 2, s. 278–293 Dostępny w Internecie: ‹http://www.przegladsocjologiijakosciowej.org›.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4907
48fcbc32a8628714ed98c9180e355e73,Lojalność interesariuszy wewnętrznych i zewnętrznych jako siła rozwojowa przedsiębiorstw rodzinnych,"Lewandowska, Adrianna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4895
cc1f73da4cfc9936e73dc6ffa009c980,Wdrażanie strategii uczelni sieciowej z wykorzystaniem Strategicznej Karty Wyników (BSC),"Lewandowska, Adrianna","Lewandowska, A., Zygarłowski, P. (2014). Wdrażanie strategii uczelni sieciowej z wykorzystaniem strategicznej karty wyników (BSC). W K. Zięba & B. Ortyl (Red.), Współczesne koncepcje zarządzania w szkolnictwie wyższym (ss. 101–128). Bielsko-Biała: Wyższa Szkoła Ekonomiczno-Humanistyczna w Bielsku-Białej.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4894
176ad2b756f7419bc34c2e7a0d31a631,Znaczenie wartosci w strategicznym zarzadzaniu przedsiebiorstwem rodzinnym,"Lewandowska, Adrianna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4891
f80bcfa4b667d0391af8a21eeeb5d350,Czeskie inwestycje zagraniczne w Polsce po 2004 roku. Zarys problematyki,"Walczak, Jan",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4877
8a7daa3cee55188e24dd2b3c7bec9a53,Solidarność Polsko-Czechosłowacka (SPCz). Współpraca opozycji antykomunistycznej z Polski i Czechosłowacji w latach 1978-1990,"Walczak, Jan",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4876
706b826ac5527280405a953ad8320da6,Decyzje strategiczne przedsiębiorstw rodzinnych jako implikacja wartości ich założycieli w świetle badań własnych,"Lewandowska, Adrianna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4865
d548be5bda81f910e86c58933ab418e3,Postrzegana sytuacja gmin na podstawie analizy SWOT przedstawionej w strategiach rozwoju lokalnego,"Sekuła, Alicja","Sekuła, A., Postrzegana sytuacja gmin na podstawie analizy SWOT przedstawionej w strategiach rozwoju lokalnego. [w:] Edukacja menedżerska a świadomość przemian cywilizacyjnych, pod red. B. Garbacika, Politechnika Gdańska, Gdańsk 2004, ss. 91-103.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4864
5cc5a5ba5e9b274236c14ad815ade5f8,"Bibliografia włoska. Bibliografia źródeł włoskich poświęconych twórczości Jerzego Grotowskiego, opublikowanych we Włoszech w latach 1986–2010","Woźniak, Katarzyna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4858
4174af908d84b628cb7407037ce03b74,"Z ziemi polskiej do włoskiej. Zbigniew Osiński, „Jerzy Grotowski e il suo Laboratorio. Dagli spettacoli a L’arte come veicolo”, pod redakcją Mariny Fabbri, z języka polskiego przełożyła Marina Fabbri, Bulzoni Editore, Rzym 2011","Woźniak, Katarzyna",unknown_source,info:eu-repo/semantics/other,[],https://depot.ceon.pl/handle/123456789/4857
8aa34008a8eb84b0b80cb484b517cbfd,Śladami Trzeciego Teatru. Recepcja twórczości Teatru Laboratorium w teatrze włoskim przed 1982 rokiem a osiedlenie się Jerzego Grotowskiego w Vallicelle,"Woźniak, Katarzyna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4856
0465918bad1cc6f6b6439a641e4b6fb1,Oferty kierowane przez samorządy terytorialne do przedsiębiorstw w zakresie prowadzenia działalności gospodarczej,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4854
3a1ec63254117bf1ad78a73c0b72c4ca,Selektywna analiza problemu publikacji humanistów i przedstawicieli nauk społecznych w języku angielskim,"Wagner, Izabela","Wagner Izabela (2012) Selektywna analiza problemu publikacji humanistów i przedstawicieli nauk społecznych w języku angielskim. „Przegląd Socjologii Jakościowej”, t. 8, nr 1, s. 166–187. Dostępny w Internecie: ‹http://www.przegladsocjologiijakosciowej.org›.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4853
be6053d909dc7f147297d05151323187,Geniusz czy biznesmen? Sprzężenie karier drogą do sukcesu w nauce,"Wagner, Izabela","Wagner, Izabela. 2012. Geniusz czy biznesmen? Sprzężenie karier drogą do sukcesu w nauce. ""Stan Rzeczy"" 02, s. 12-76",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4852
dd0d74c044d59895a2a00acbeab3c329,"Poza ""bezpieczniejszym seksem"" - bareback i fetyszyzacja seksu bez zabezpieczenia","Majka, Rafał",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4851
76ba3dcd76a0add57d6994dcfaed391f,Tożsamość narodowa Chorwatów wobec europejskiej identyfikacji tożsamościowej,"Konieczna, Katarzyna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4802
b294bb1f6ac897fe3f66c004abca845a,Stosunki polsko-czeskie 2004-2011.,"Walczak, Jan",unknown_source,info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4801
c20153ed6586b8595efc3fab8b887942,Kierunki rozwoju gmin województwa pomorskiego w świetle celów strategii,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4789
641b3e1f4b3dad330f4f96046b895a15,Dialog uniwersalizmu z partykularyzmem. Program atomowy Iranu i Rewolucja Islamska 1979 roku w ujęciu dialektycznym,"Platek, Daniel","Płatek, D. Dialog uniwersalizmu i partykularyzmu. Program atomowy Iranu i rewolucja islamska 1979 roku w ujęciu dialektycznym. Krakowskie Studia Międzynarodowe, nr 4, 2005",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4752
e01680dacba6ceffd65fd25de5f885a2,Proces narodotwórczy i ludobójstwo Ormian w ujęciu socjologii historycznej,"Platek, Daniel",unknown_source,info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4751
65af1d4bbf51ecb33c3598cf346c03a2,Egipt 2011: Ramy mobilizacji protestu,"Platek, Daniel","Płątek, D. Egipt 2011: Ramy mobilizacji protestu. Recykling Idei, nr 13 lato 2012",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4750
a0fdfbb801db632b3def7e29cf227f3e,Dyskurs islamofaszyzmu: islamofobia i produkcja nienawiści,"Platek, Daniel","Płatek, D. (2013). Dyskurs islamofaszyzmu: islamofobia i produkcja nienawiści. As Salam, 1(27).",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4746
99d5a20c37f0f7ac27429230cadc59dc,Ruchy oporu w kapitalistycznym systemie-świecie,"Platek, Daniel",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4745
8122a5228e4a85a3068ab67ec4578066,O rozumieniu muzyki innego kręgu kulturowego – możliwości i ograniczenia horyzontów własnego poznania,"Chaciński, Jarosław",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4742
29b1f219e7642e31939cbb6a3679c136,Narodowa oraz sakralno-duchowa swoistość międzykulturowo zorientowanej edukacji muzycznej,"Chaciński, Jarosław",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4741
72e9bd8cd5b01bceffab338cfdb043e8,Wykształcenie absolwentów elementem kształtowania pozycji rynkowej uczelni,"Szczepańska-Woszczyna, Katarzyna","Szczepańska-Woszczyna K., Wykształcenie absolwentów elementem kształtowania pozycji rynkowej uczelni, w: Marketing szkół wyższych, praca zbiorowa pod red. G. Nowaczyk i M. Kolasińskiego, Wyd. Wyższej Szkoły Bankowej, Poznań 2004",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4743
48207419e99ca626c9e4c2fe476ac278,Kierunki poprawy jakości życia mieszkańców na podstawie celów strategii rozwojowych gmin,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4740
62197897d913da6b7875daf958122ddc,Zrównoważony rozwój w świetle kompetencji władz gminy,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4736
6ba4d31688089ff4ca2a9c6a4171d71a,"Franczyza, agencja i program partnerski jako sieciowe formy współpracy gospodarczej","Komańda, Marcin",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4735
07e265ff52084682fc81190d3a64ea8c,Relacje pomiędzy zasądzaniem jakością a wiedzą w organizacjach wytwarzających oprogramowanie,"Chrabański, Karol",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4733
2eb2ffb5769d63128c13969fffcf9454,Czwarta generacja systemów zarządzania wiedzą dedykowana organizacjom wytwarzającym oprogramowanie,"Chrabański, Karol",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4732
3b8663903f18c83f6234491a2755e5fc,Odpad produkcji życia. Śmierć w kulturze współczesnej (rekonesans),"Urbańczyk, Lidia","L. Urbańczyk, Odpad produkcji życia. Śmierć w kulturze współczesnej (rekonesans), ""MOLE - czasopismo kulturalno-literackie"", lato 2013, numer 2/002.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4731
eb2a9ee2a77bdc72b233972d70bc0b38,O dialektyce wykluczenia i marginalizacji,"Galor, Zbigniew","O dialektyce wykluczenia i marginalizacji, w: Z. Galor, B. Goryńska-Bittner – red., Nieobecność społeczna. W poszukiwaniu sensów i znaczeń, Wyższa Szkoła Nauk Humanistycznych i Dziennikarstwa, Poznań 2012.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4729
b3208da26bd8723f47f0d1914f850310,Socjologiczno-własnościowy sens „problemu gapowicza” - stosunki lumpenwłasności w Polsce,"Galor, Zbigniew","Socjologiczno-własnościowy sens „problemu gapowicza” – stosunki lumpenwłasnościowe w Polsce, w: Z. Galor (red.): Odmiany życia społecznego współczesnej Polski Instytucje Polityka Kultura, Wydawnictwo Naukowe Wyższej Szkoły Nauk Humanistycznych I Dziennikarstwa, Poznań 2010, 63-78.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4728
b2839d0cf0fac0f67d1fb5ec6d26d941,Europa lumpenwłaścicieli,"Galor, Zbigniew","Europa lumpenwłaścicieli, w: Europa właścicieli, Z. Galor (red.), Katedra Nauk Społecznych AR w Poznaniu, Wydawnictwo Prodruk, Poznań 2005.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4727
58994145ff7092d6bc176345bde7cfc0,Pochówek na przestrzeni wieków w kulturze europejskiej,"Gonczaronek, Hiacynta","H. Gonczaronek, E. Kubasik, Pochówek na przestrzeni wieków w kulturze europejskiej, [w:] W drodze do brzegu życia t. XII, red. E. Krajewska-Kułak, C. R. Łukaszuk, J. Lewko, W. Kułak, Białystok 2014.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4726
ca5751c34d7ed7e7494e21ee985540ad,Władze samorządowe a programowanie rozwoju lokalnego,"Mempel-Śnieżyk, Anna",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4723
ac21a32575255e9349643718b0669a5e,Aspekty metodologiczne - Zbadanie potencjału innowacyjnego subregionu radomskiego - Raport z Badań Etap I Diagnoza,"Durasiewicz, Arkadiusz","A. Durasiewicz, E. Noworol-Luft, Aspekty metodologiczne [w:] Zbadnie potencjału innowacyjnego subregionu radomskiego - Raport z badań Etap I Diagnoza pod red. Katarzyny Głąbickiej i Janusza Kalotki, Wydawnictwo Instytutu Technologii Eksploatacji - PIB, Radom 2008",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4722
d14a1d5d06231f80677ad257e671fc5f,Możliwość i użyteczność moralna kodyfikacji norm etyki zawodowej. Przegląd stanowisk etycznych,"Klimczuk, Andrzej","A. Klimczuk, Możliwość i użyteczność moralna kodyfikacji norm etyki zawodowej. Przegląd stanowisk etycznych, ""Palimpsest"" vol. 6, nr 1, 2014, s. 111-118.",info:eu-repo/semantics/article,['standaryzacja'],https://depot.ceon.pl/handle/123456789/4719
bf5b40bc000a95c4f796708dc9607eb9,Współpraca jako czynnik rozwoju przedsiębiorstw na przykładzie województwa kujawsko-pomorskiego,"Baran, Małgorzata","Baran, M. (2010). Współpraca jako czynnik rozwoju przedsiębiorstw na przykładzie województwa kujawsko-pomorskiego. Zeszyty Naukowe Politechniki Rzeszowskiej Nr 272, Z.17, Nr 2/2010, ""Zarządzanie i Marketing"", ss. 33-38.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4718
88908e1a41fdcfd8919cf7243a3972ba,Korzyści współpracy przedsiębiorstw działających w ramach klastrów,"Baran, Małgorzata","Baran, M. (2009). Korzyści współpracy przedsiębiorstw działających w ramach klastrów. W A. Adamik, S. Lachowicz (red.), Współpraca w rozwoju współczesnych organizacji (ss. 76-83). Łódź, Wydawnictwo Politechniki Łódzkiej.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4717
144712ed6e03fb851bd7364e0eca9db1,Przepływ wiedzy w ramach klastrów przedsiębiorstw,"Baran, Małgorzata","Baran, M. (2010). Przepływ wiedzy w ramach klastrów przedsiębiorstw. Zeszyty Naukowe Nr 585, Ekonomiczne problemy usług Nr 50, Strategie zarządzania mikro i małymi przedsiębiorstwami. Mikrofirma 2010, ss-33-41.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4716
79f22165869d09676f201a4e4aadc053,Czynniki sukcesu w praktyce zarządzania miękkimi projektami unijnymi w uczelniach wyższych,"Baran, Małgorzata","Baran, M., Kłos M., (2013). Czynniki sukcesu w praktyce zarządzania miękkimi projektami unijnymi w uczelniach wyższych. Tom 14, Z. 12, Część I, ""Przedsiębiorczość i Zarządzanie"", ss. 275-285.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4715
